internal_ID,RA,Dec,g,r,z,W1,W2,redshift,Grade
2726169,41.64186178,-8.426548596,19.23441778,18.9744562,18.69260685,18.41617359,17.80492326,,B
2726169,41.64211573,-8.426722059,17.12515416,17.11072931,16.96255888,16.46945522,16.00007364,1.686,B
2726818,215.3936457,-8.616275325,20.56302953,20.33601512,20.12787946,18.90287244,18.85503297,,B
2726818,215.3938899,-8.615958179,21.1755367,20.88275174,20.72308829,21.46550861,20.18436684,,B
2728345,315.8706018,-8.847136891,19.4297992,19.29437125,19.09202086,18.7967753,18.43336158,,A
2728345,315.8707851,-8.846946236,19.19070974,18.65025655,18.10654148,17.29463288,16.7566994,,A
2728345,315.8708578,-8.847155341,21.40493425,20.73886623,20.10559795,19.70554209,18.73228263,,A
2728404,191.4349178,-8.864775597,21.20189291,21.0170883,20.78066584,19.7466039,18.86713249,,C
2728404,191.4350009,-8.864122503,21.75972085,21.61646718,21.30227247,20.117886,19.81993528,,C
2729544,311.2625605,-8.968972044,20.89949066,20.54083457,20.56508424,19.67736009,18.91226798,,C
2729544,311.2628891,-8.969340633,23.09975927,22.20917264,21.91742757,20.64278044,20.15472624,,C
2730604,356.4924721,-9.135482954,19.51106402,19.68458703,19.27354308,18.829487,18.4588334,,C
2730604,356.4929331,-9.134923698,20.67482957,20.33308283,19.83141269,19.29737025,18.79110247,,C
2730931,322.7307967,-9.258279436,19.56323994,19.6889725,19.39344731,17.64649835,17.3650085,,B
2730931,322.730668,-9.258485794,22.56276774,23.51082904,22.46856301,22.05473553,20.58232871,,B
2732441,62.09842219,-9.618022547,21.48480867,21.09950214,20.80977586,19.58455169,19.08720302,,B
2732441,62.09862699,-9.617705329,21.33304749,20.53286743,20.06316146,18.5996296,18.08976987,,B
2735101,21.31716973,-10.20806654,20.58640227,20.29740064,20.3602512,19.59423009,19.40948639,,A
2735101,21.317445,-10.20821925,19.22567196,19.04350762,19.25359227,18.29414026,17.41979498,,A
2737003,354.0152365,-10.77752615,22.20850712,20.63854871,20.01353004,18.88039101,19.19050408,,C
2737003,354.0157353,-10.77795993,22.47562904,20.90482891,20.64291895,18.23151416,18.19058337,,C
2738791,343.4423546,-11.26051267,19.70879595,19.70129495,19.51613178,18.99010563,18.09929664,,B
2738791,343.4424233,-11.25988572,21.50826042,21.44575188,21.12877156,20.48879135,20.8402223,,B
2739565,331.167401,-11.43770268,19.80049648,18.89173314,18.39894358,18.27169378,18.39732597,,A
2739565,331.1669467,-11.43778473,21.5012808,20.26437308,19.58241044,19.37086139,18.87315312,,A
2740566,354.8996359,-11.74809816,20.43328852,19.84098516,19.56146214,18.76711449,18.76531536,,B
2740566,354.899512,-11.74794871,22.3217865,21.73835002,21.8117545,21.18017748,22.7306572,,B
2745101,352.4910285,-12.98316334,17.9614455,17.82621337,17.78528694,16.58206579,15.93623806,,A
2745101,352.4912871,-12.9829216,19.28144947,18.86389207,18.61420827,17.32453976,16.76090453,,A
2746811,26.35522774,-13.45684898,19.44174368,19.17886215,19.43734707,18.07462882,17.58711927,,A
2746811,26.35527809,-13.45638299,21.44858053,21.32960614,20.81850875,19.3493519,19.72761443,,A
2747586,345.4728208,-13.70792851,20.7159212,20.70674358,20.61816017,19.71241559,19.35608925,,C
2747586,345.4727084,-13.70854356,21.25034912,21.16802787,20.66563851,19.89629277,19.11631803,,C
2748270,333.8016372,-13.9078697,20.97538014,20.894484,20.57637814,18.97671029,18.93712728,,C
2748270,333.8016645,-13.90850972,20.99555712,20.75056542,20.32257189,19.13236083,18.91048409,,C
2748491,325.3065059,-14.03943531,20.56525408,20.26836852,20.15211464,19.32600787,19.63484092,,C
2748491,325.305566,-14.03949333,21.3589513,20.97511295,20.82820352,19.91499443,20.12688858,,C
2749014,329.1531399,-14.15742007,20.60552973,20.10572624,19.92536033,19.73534013,19.95387105,,C
2749014,329.1532569,-14.15681782,21.02651138,20.43846879,20.22248039,19.68281457,19.35816578,,C
2749842,65.65644309,-14.46656904,19.21641897,19.12586926,18.80125355,18.30032873,17.61247837,,A
2749842,65.6567135,-14.46664516,20.93702861,20.40347144,19.86851098,19.21203327,19.36000105,,A
2751051,65.6820414,-14.89057369,19.84076854,19.83999752,19.71734523,19.27635238,18.36871091,,A
2751051,65.6822941,-14.89076555,20.44983075,20.03332567,19.59318635,18.57455967,17.98432073,,A
2752203,48.65748197,-15.60840172,20.75438479,20.4603821,20.24084714,20.36800898,19.96755787,,C
2752203,48.6582429,-15.60845732,20.63629855,20.56221267,20.20525268,19.81593944,19.79647698,,C
2752566,14.3211437,-15.86539241,20.53992614,20.38591106,20.02459902,19.50309791,19.72142454,,A
2752566,14.32114926,-15.86516534,19.11408361,18.98613844,18.78766546,18.58319295,18.17225592,,A
2753661,44.92869906,-16.59511751,20.32706161,19.64166024,18.73922027,17.59682134,17.33615083,,A
2753661,44.92855128,-16.5954638,21.61979731,21.14593696,19.97001299,17.67801617,17.27493335,,A
2754340,60.24457189,-17.04208365,22.42201002,20.69711519,19.28995931,16.65507532,15.55816625,,B
2754340,60.24466318,-17.04180062,22.05072177,20.57659109,19.46881158,17.16761914,16.0950887,,B
2755497,38.10653463,-17.63317202,20.62772794,19.56824352,19.11055574,18.35464121,17.91520559,,A
2755497,38.10654693,-17.63296057,21.14051365,20.08072626,19.54183166,18.98853313,18.12300384,,A
2755533,12.61593101,-17.6692142,16.71077427,16.60495733,16.33368208,15.81465124,15.08393026,,A
2755533,12.61599888,-17.66960549,18.34914194,18.10617543,17.80299704,17.11315796,16.70249853,,A
2756823,44.36804996,-18.38234358,22.31597069,21.80828272,21.56065355,20.5627703,21.17811933,,B
2756823,44.36849573,-18.38258056,22.21253073,22.00798702,21.82036643,20.65842055,19.48960973,,B
2757770,13.13026284,-18.99252259,20.8216167,20.59529458,20.56683334,19.14071065,18.75796291,,C
2757770,13.13019559,-18.99195944,21.5777686,21.40444621,21.23393074,19.73003081,19.67779462,,C
2759475,20.7730459,-20.00716341,19.8568231,19.61419704,19.49763229,18.9979961,18.54729551,,B
2759475,20.77358513,-20.00760054,20.49044308,20.08233592,20.24323688,19.03695543,18.45341338,,B
2759862,72.40875839,-20.14896695,21.39927045,21.0649108,20.4620827,19.8354506,19.23538486,,B
2759862,72.40878823,-20.1494874,21.75601877,21.61863289,21.23432496,20.17790113,19.93537625,,B
2759910,13.4346559,-20.20948189,20.20373889,19.3802294,18.97679279,18.49612447,18.6443013,,A
2759910,13.435282,-20.2093753,20.06570038,19.28265508,18.91845429,18.72545902,18.29573217,,A
2759910,13.43549873,-20.20916932,20.25112237,19.43668052,19.04593653,18.76252635,18.83614249,,A
2761280,13.69272825,-20.93517175,20.86085949,20.68858114,20.41182836,18.99475813,18.74286294,,C
2761280,13.69243983,-20.93466826,21.42032962,21.11088539,20.54145533,19.2912887,19.48472859,,C
2763923,12.73433921,-22.34587454,20.51043159,20.49091698,20.03229324,19.99427365,19.6792775,,C
2763923,12.7348843,-22.3467427,18.68040248,18.55195753,18.22364414,18.08826042,17.40332712,,C
2764390,51.45100201,-22.54098711,20.11386546,19.27028026,19.0678531,17.64995386,16.84173957,,A
2764390,51.45116733,-22.54075102,20.10171057,19.62977896,19.45125454,17.90125853,17.58286793,,A
2764845,43.57151617,-22.73107497,19.20307877,19.11661963,18.83242126,18.58819986,18.11477506,,B
2764845,43.5720027,-22.73153834,20.96525201,20.76554835,20.35604188,19.18492642,18.14756721,,B
2766889,35.5216663,-23.69612306,20.5697336,20.44348383,20.31143376,19.33586317,18.56833147,,A
2766889,35.52186982,-23.69557402,18.93932951,18.97708493,19.09488962,17.39536713,16.90539987,,A
2767231,86.84849117,-23.87477631,21.03098813,20.69116188,20.67320038,20.60297957,20.55145957,,B
2767231,86.84794055,-23.87443038,21.99742465,21.67041948,21.65106818,22.04240743,21.00705258,,B
2767525,70.97978663,-24.05697778,20.80420538,20.76313004,20.54661509,20.172231,19.47755176,,B
2767525,70.98026829,-24.05724302,20.54391591,20.48447603,20.26882368,19.71735376,19.48873532,,B
2768031,20.89392406,-24.33439763,22.97180236,21.31943524,20.62558296,19.32239348,19.3582473,,A
2768031,20.89398487,-24.33421582,21.71167864,20.1448141,19.38323358,18.34301368,18.96461204,,A
2768397,75.28754688,-24.4773688,20.34991233,20.10418193,19.97058864,19.53312363,18.91318663,,C
2768397,75.28799849,-24.47713595,22.75409755,22.28530742,22.06585378,20.2706308,19.8046313,,C
2768416,38.06528046,-24.49412,19.62581233,19.40915858,19.14905863,17.94112012,17.59236369,,A
2768416,38.06565564,-24.49432767,18.14039872,18.13327195,18.16358296,17.73550585,17.26259258,,A
2768469,81.76056241,-24.5325639,21.06737527,20.52215379,20.3485653,19.63562817,19.29835515,,A
2768469,81.76085646,-24.53286701,19.7526171,19.43013844,19.42836883,18.54478816,17.60788732,,A
2771404,74.90229308,-25.88873096,21.94764547,20.58940532,19.82108192,18.42621352,18.70022752,,B
2771404,74.90283656,-25.88848006,21.55567184,20.40440981,19.77350117,19.44528202,19.4564513,,B
2771411,24.26487835,-25.89480826,20.16963819,19.84009525,19.84781298,19.28758281,18.84702748,,C
2771411,24.26444046,-25.8942733,22.22549041,21.89792811,21.8373627,21.06874996,21.19553753,,C
2771712,11.58362089,-26.1243249,20.44205056,20.42663843,19.9940541,19.30254351,19.15229633,,B
2771712,11.5840802,-26.12396533,21.47416198,21.45366593,21.03294633,20.33688389,19.67369825,,B
2772438,76.2931848,-26.39484043,20.44344845,19.83183425,19.68913876,20.04128204,19.74884006,,A
2772438,76.29322118,-26.39497677,19.70280196,19.18428322,19.16264285,18.6795679,18.35065363,,A
2772523,33.22926228,-26.47676445,21.32188701,21.21567199,20.91798461,19.56345338,19.47652898,,C
2772523,33.22979139,-26.47705992,21.63240912,21.31429751,21.20579808,19.89133003,20.00925835,,C
2774074,31.80863305,-27.18620466,20.91230698,20.86292669,20.52541142,19.65462005,18.9973092,,C
2774074,31.80922699,-27.18648499,20.43181955,19.90619801,19.41371185,19.78961777,19.61316971,,C
2775241,77.01325346,-27.80532634,20.44972326,20.09656154,19.95985143,18.52446764,18.23930447,,A
2775241,77.01341513,-27.80521609,20.30310947,19.93593987,19.9192543,18.20827601,17.4981711,,A
2775298,29.10371133,-27.85612437,20.49312302,20.18626778,19.95966112,18.89145389,18.63474086,,A
2775298,29.10417776,-27.85618179,20.43216153,20.11231135,19.87351831,18.89787714,18.90393306,,A
2776871,61.19209131,-28.60811373,20.38000094,19.90939008,19.17582829,18.54259304,18.25601026,,A
2776871,61.19221675,-28.60822241,20.20712251,19.76641295,19.1230185,18.74901992,18.39644373,,A
2778989,67.10009381,-29.55421058,20.32646323,20.09042434,19.85677047,18.75478935,18.34962825,,C
2778989,67.10014741,-29.55518587,20.50872426,20.15945354,19.77034646,18.29212627,17.97391327,,C
2779955,89.39789307,-29.99312588,21.11963246,20.84047381,20.0150002,19.1336637,18.44815299,,A
2779955,89.39791528,-29.99334993,19.80210923,19.7434919,19.12138677,18.44140727,18.20406744,,A
2782371,19.66789,-31.26183279,20.06395993,19.4412129,18.82988593,18.12863651,17.48591819,,A
2782371,19.66821379,-31.26185937,20.28081387,20.0592404,19.7268411,19.04516131,18.45305281,,A
2782408,67.81754934,-31.29106574,18.61566389,18.64287692,18.6589524,16.95635568,16.51150411,,C
2782408,67.81821733,-31.29048052,20.49626468,20.28903251,20.0381301,18.34503413,17.71545451,,C
2782696,51.52829065,-31.38153442,19.7372341,19.38990226,19.30749089,18.15062485,17.4874303,,A
2782696,51.52869469,-31.38172978,20.6975472,20.5302231,20.62239783,19.44182315,18.48294298,,A
2784276,70.12875584,-32.23376504,19.75623662,19.60373991,19.47023535,19.08227755,18.26882944,,B
2784276,70.12902429,-32.23393241,21.95305473,20.82080182,20.14456054,20.28283271,20.30446607,,B
2784818,53.62427137,-32.51640643,21.69929688,20.15336851,19.42665037,18.34821353,18.75233367,,C
2784818,53.62430384,-32.51700702,21.42445205,20.85016175,20.56144186,20.29978312,20.42447632,,C
2784818,53.62453721,-32.51588297,21.78594377,20.21640838,19.49018969,18.72277312,19.06732221,,C
2786654,78.54537804,-33.43969373,18.62696843,18.16063438,17.9141601,17.12378503,16.00559856,,A
2786654,78.54543804,-33.43952148,18.42870737,17.87498694,17.57022585,16.62179723,15.79885675,,A
2788593,42.20520004,-34.40453147,20.51931151,20.35350489,20.21320119,20.10505577,20.09239348,,C
2788593,42.20542725,-34.40379657,20.89974902,20.7675229,20.56978837,19.58716099,18.84154374,,C
2789299,68.49395203,-34.85344267,20.99120752,20.89599525,20.84254601,19.53487569,19.39370475,,C
2789299,68.49466155,-34.85324231,21.24102424,20.94861769,20.98722292,19.92245336,18.98286372,,C
2790533,71.19833988,-35.42756472,19.20702567,19.16203835,18.88568887,18.92043176,18.93494999,,C
2790533,71.19825486,-35.42688884,22.06594055,21.61400742,21.4958868,21.96940197,21.5625701,,C
2790619,17.44290785,-35.49879138,20.94477265,20.47673669,19.76508474,18.49806797,17.6212918,,B
2790619,17.44275477,-35.49894567,21.27423788,20.95129579,20.84632113,19.6992894,18.90380429,,B
2790728,21.18084099,-35.6025825,21.06679845,19.90592258,19.1894064,18.27292313,17.78280682,,A
2790728,21.18086326,-35.60242008,21.75454216,20.46455005,19.68176516,18.52984854,18.24935269,,A
2792109,27.40430069,-36.31331149,21.75828948,20.65881512,19.91729426,18.72789156,18.83498533,,B
2792109,27.40445862,-36.31272898,21.66964836,20.45311314,19.75673653,19.56070925,18.99479839,,B
2794456,82.65397524,-37.50308074,18.50594816,18.00134328,17.74711025,17.38410718,16.79375751,,A
2794456,82.65410026,-37.50292897,17.58919185,16.99798589,16.66227212,16.57830769,16.20023421,,A
2794456,82.65431827,-37.50315912,20.56281595,20.15074284,19.92932523,18.66687301,18.20686859,,A
2797048,32.30461951,-38.69622498,20.68337132,20.37718616,20.0320037,18.88867665,18.90075963,,A
2797048,32.30470311,-38.69588939,20.33713934,20.1162431,20.00206823,19.17015584,18.87641459,,A
2797182,332.4450626,-38.7937324,19.83638526,19.78799621,19.09598479,17.98848909,17.33869929,,A
2797182,332.4452443,-38.79363108,19.11866003,19.08679176,18.5996366,18.01538562,17.43293771,,A
2799235,81.54673921,-39.56308783,21.17455539,20.71703497,20.13550015,18.90402232,19.12422864,,A
2799235,81.54718872,-39.56290408,20.29646817,20.07916838,19.71702559,18.82236327,18.63327922,,A
2799575,11.36640211,-39.6261241,20.05389221,19.97047917,19.61463601,18.76946264,18.73221642,,A
2799575,11.36669661,-39.62634582,19.20945801,19.28317717,19.01033348,18.62223387,18.16169253,,A
2799891,71.36358659,-39.7232972,19.71885492,19.52133634,19.56730514,18.32504374,17.42636807,,A
2799891,71.36402956,-39.72335353,20.85896193,20.78202177,20.50820902,18.21545543,17.92297165,,A
2801771,332.6627669,-40.32201343,21.74036769,21.7534958,21.60256062,21.04233782,21.06557926,,C
2801771,332.6629213,-40.32153571,22.36119305,21.99498965,21.89421448,21.48227877,20.73556629,,C
2802541,40.81950075,-40.51472658,21.86148975,20.5026082,19.88850568,19.1861544,19.47747956,,B
2802541,40.82004088,-40.5143578,21.53665339,20.45756916,19.87830112,19.26207686,19.75755743,,B
2803459,8.115548744,-40.77111253,20.93600232,20.41710426,19.8531786,18.98246598,18.84882561,,B
2803459,8.115146655,-40.77109894,21.62336773,21.06474552,20.4579881,19.15715564,18.38797935,,B
2803593,66.45509022,-40.84000665,20.81461935,20.58926968,20.28644787,19.40955534,18.48566753,,C
2803593,66.45601896,-40.83997843,19.85155775,19.73953516,19.48413298,19.09719167,18.56872122,,C
2806859,5.096760367,-41.77789455,17.8448301,17.5329377,17.46741162,17.08508775,16.43377036,,A
2806859,5.097221667,-41.77766188,20.71175531,20.46941613,20.44736541,19.36135505,18.54464967,,A
2807488,345.6308809,-41.91552674,20.86939056,20.60283036,20.71388262,18.85853232,18.34976603,,A
2807488,345.630886,-41.91586486,19.70358629,19.27403377,19.33188231,18.07832657,17.60114721,,A
2809209,60.98523004,-42.44417302,21.08527888,20.5841723,20.36520181,18.77570636,18.47768388,,C
2809209,60.98530321,-42.44357085,20.96084764,20.24300442,19.77119478,18.52366645,18.13294982,,C
2809510,57.8186206,-42.61062433,19.64660316,19.50152613,19.27284419,18.88396941,18.41618199,,C
2809510,57.81815005,-42.61138092,21.33055721,21.12550024,20.72484924,20.72545979,19.86507868,,C
2810228,94.91937815,-42.81871992,19.62673409,19.44638733,18.99035173,18.58951986,18.32324673,,C
2810228,94.91884554,-42.81931822,21.57978332,20.89796084,20.60843247,20.49289609,20.09095041,,C
2810906,5.449927262,-42.93867235,22.52201641,21.2240435,20.57049639,19.62428774,18.88477306,,B
2810906,5.449897907,-42.93867296,22.46694991,21.16221618,20.48897333,19.5326158,18.96756134,,B
2811779,63.90260352,-43.20728529,22.43092919,22.17938877,21.43497409,21.17409504,20.55692325,,C
2811779,63.90292046,-43.20683552,21.69878971,21.63119686,21.37849396,20.53016797,20.45817296,,C
2812547,29.67219813,-43.41779365,19.38816811,18.80951949,18.79777384,17.9550169,17.63684371,,A
2812547,29.67264011,-43.41768343,17.74986851,17.46150022,17.82435509,16.73345585,16.10510612,,A
2812587,306.8007638,-43.43404723,21.95146009,20.37892137,19.58119656,18.75308953,18.96376523,,B
2812587,306.8010689,-43.4346502,22.02703295,20.48066182,19.70480433,18.60081594,19.12999296,,B
2814157,20.02653993,-43.91118702,20.06920808,20.04865336,19.93372057,19.60631267,18.6161125,,A
2814157,20.02668288,-43.91140706,20.13970622,19.87506731,19.66150918,18.79884771,18.05329393,,A
2814165,93.98395231,-43.91588005,19.28398986,19.20501968,19.09047914,18.56053564,17.73468586,,C
2814165,93.98434117,-43.91619208,21.265324,20.69715376,20.31401016,19.03131133,18.60451554,,C
2814393,28.60811244,-44.03741403,19.704725,19.61788509,19.18601434,18.92426584,18.66052077,,C
2814393,28.60927715,-44.0371266,19.82772715,19.7849576,19.41796138,19.33114614,18.61870877,,C
2814525,335.9682886,-44.10822564,21.17643464,20.58842344,20.17411194,19.89137089,19.04066601,,B
2814525,335.968539,-44.10848405,20.40311972,19.62660476,19.06561589,18.90390861,18.32953504,,B
2816703,351.0706027,-44.71460416,19.84239862,19.7030137,19.3749627,19.2337277,18.51918413,,C
2816703,351.0709755,-44.71526539,22.45723689,22.11203831,22.05215397,21.47041431,21.87984615,,C
2816886,17.73009456,-44.81638892,20.40579931,20.2593043,20.16744913,19.36219109,18.78836544,,C
2816886,17.73038346,-44.81560723,21.01496197,20.76155751,20.89395198,20.2355192,19.77067938,,C
2817490,339.2761317,-44.93704283,20.16215977,19.85425264,19.57685041,18.83450253,18.20453381,,C
2817490,339.2754442,-44.93677395,21.8953096,21.49325624,21.18143892,19.42175939,19.71066256,,C
2818381,347.5129333,-45.20770057,20.38343719,19.54037375,19.12676455,18.06561914,18.5239554,,B
2818381,347.5128191,-45.20788573,21.30198069,20.56678419,20.0332875,19.30230788,18.79458577,,B
2819245,328.3855677,-45.46941465,21.33202795,20.96864072,20.82164671,19.87705043,19.35103501,,A
2819245,328.3858175,-45.46950853,21.67388997,20.75734059,20.52901557,18.63977219,18.60434109,,A
2819974,358.3634705,-45.65175045,18.44102617,18.23680039,18.33814974,17.49466198,16.6288909,,A
2819974,358.3636056,-45.65214308,20.71371298,20.38312368,20.29596559,19.77373033,19.26298337,,A
2820748,358.7759928,-45.89317723,20.24759259,19.91976181,19.84301349,19.32174319,18.91424975,,C
2820748,358.7766068,-45.8927405,20.7961019,20.57432484,20.58672991,20.33039459,20.20786014,,C
2821677,57.71441119,-46.18595311,20.5021957,19.63326341,19.09284327,18.05190924,17.35171,,A
2821677,57.71472285,-46.18566225,21.32625158,20.40899996,19.68680241,18.58812008,18.29494057,,A
2823624,342.8144114,-46.8394303,20.25600245,20.25290239,20.09357357,19.58734614,18.87584315,,C
2823624,342.813488,-46.83906409,21.72669168,21.54727677,21.25203133,19.726691,19.33251604,,C
2825672,67.88235593,-47.38503844,20.47158177,19.89537206,19.66678747,19.69301965,19.65320224,,B
2825672,67.88301224,-47.38552229,19.79619662,19.5292956,19.74556111,19.01239966,18.27684842,,B
2825685,308.4253839,-47.39580257,19.51727773,19.25554895,19.03442849,17.52264548,17.19926611,,A
2825685,308.4256427,-47.39534324,19.17062886,18.9326772,18.74504052,17.34082086,16.94693747,,A
2825685,308.4262513,-47.39572539,19.06783511,18.91629776,18.79944077,18.1411664,17.51384747,,A
2826636,79.64946736,-47.72464916,18.82987514,18.49813867,18.55160661,17.33599965,16.59330219,,C
2826636,79.64902652,-47.72489168,22.04168543,21.64984886,21.31840671,19.44646467,19.56754875,,C
2826719,61.5472359,-47.77371444,19.51853346,19.51362056,19.20113837,19.13179252,18.81704235,,C
2826719,61.54734072,-47.7745272,19.9651032,19.66057204,19.27825572,18.89924894,18.32684135,,C
2827550,351.6073147,-48.09685048,18.60293858,18.02678786,17.91903304,16.88849632,16.11541415,,C
2827550,351.6080669,-48.09679709,20.83612421,20.04654905,19.6695971,19.60739172,19.78624259,,C
2828206,96.6591651,-48.28556966,19.70005802,19.44820611,19.08125476,18.25180283,17.47004985,,B
2828206,96.65844709,-48.28553236,21.85091486,21.6984315,21.38525113,20.41367237,20.86115655,,B
2829653,345.874572,-48.74183331,19.21628143,18.77382191,19.01505139,18.14821821,17.53524925,,A
2829653,345.8755197,-48.74185904,20.69586796,20.32743454,20.02481705,19.10330382,18.38937879,,A
2832834,15.33669801,-49.72343466,20.06225791,19.90327716,19.37472047,19.24694023,18.71437219,,C
2832834,15.33685177,-49.7223212,19.57711787,19.44953142,19.22859841,19.22636647,18.76146146,,C
2833832,61.79262476,-50.10022494,18.58650654,18.02612819,17.91656885,17.26084504,16.55396041,,A
2833832,61.79301063,-50.10063384,19.73940657,19.24359825,18.98761166,17.831814,17.6308868,,A
2833833,92.7612353,-50.1007968,20.07484889,19.49696323,19.14706305,18.68570041,17.87924103,,C
2833833,92.7607367,-50.1007685,21.20013297,20.6186592,20.34451252,18.61298352,19.1094531,,C
2834305,305.1582277,-50.17427149,23.64163408,22.56804514,21.90913873,20.58040764,19.77156421,,B
2834305,305.158655,-50.17357664,22.81647657,22.38449582,21.96259383,19.13453825,19.30800664,,B
2837356,307.0590741,-51.12577657,21.51431512,20.62117043,20.23073535,19.85989453,20.28058223,,C
2837356,307.0601407,-51.12569587,22.82793223,21.48087064,20.7896346,19.69990149,19.68851465,,C
2840079,301.8375419,-51.9203331,21.00688218,20.65086835,20.50155343,20.47796271,19.83891765,,C
2840079,301.8366822,-51.92056385,22.08145291,21.59882799,21.41559101,21.78319439,20.8301005,,C
2840324,333.9164381,-52.0673296,17.45292589,17.30949929,17.02458285,17.03838213,16.74443424,,A
2840324,333.9171254,-52.06796179,18.79796024,18.7263962,18.47609252,18.33549171,18.16394293,,A
2841088,359.6376666,-52.27906703,19.39712274,19.35134316,19.0841318,19.05545965,18.65993967,,A
2841088,359.6387059,-52.27909349,20.1255195,20.05533195,19.9248997,18.92311398,18.23573661,,A
2841705,311.4074119,-52.44426187,20.6592957,19.57957171,19.05387697,18.61717317,18.89198903,,C
2841705,311.4082291,-52.44398262,20.58136208,19.36296624,18.72749533,18.3113213,18.3332083,,C
2844983,79.79029797,-53.48823342,20.57095021,20.42145469,20.47542928,20.25032637,19.67829568,,A
2844983,79.79062325,-53.48763805,20.31932244,20.16242289,20.06658343,19.77341163,19.62125445,,A
2846525,327.538338,-53.99641394,20.25133766,20.11784364,19.75624963,19.37150454,19.11496928,,C
2846525,327.5388104,-53.99578911,21.04572433,21.03636529,20.52904341,20.01442253,19.24448351,,C
2846634,16.06880562,-54.05936575,19.49978012,19.34052459,18.8648697,18.50552106,18.17998869,,A
2846634,16.06929181,-54.0590252,21.59328358,21.4455191,20.89727384,19.2039149,19.05609787,,A
2847144,69.03450796,-54.14152625,20.7696379,20.2690886,20.27257641,18.82695415,17.93314354,,C
2847144,69.03566394,-54.14211033,19.89622163,19.70817638,19.70480359,18.59069537,17.9780912,,C
2851001,343.8394561,-55.48934786,20.74173694,19.96956516,19.66757582,19.5199996,19.50203905,,B
2851001,343.8388223,-55.4896273,21.80190739,20.66795698,20.00651875,19.7814802,20.20590229,,B
2852404,34.12737356,-55.97017432,19.64407992,19.16192284,19.03070979,18.41245332,17.64366847,,A
2852404,34.12753991,-55.97032453,21.13645348,20.36963394,20.13735074,18.44964953,18.01514706,,A
2852575,49.42904249,-56.08196567,20.54333964,20.03348019,19.46912621,19.2507414,19.32313817,,A
2852575,49.42920602,-56.08185024,20.29129268,19.84890231,19.21628175,18.31085989,17.66162585,,A
2853651,341.9166141,-56.3765771,22.77034229,21.18151315,20.42255199,19.53228137,19.63199394,,C
2853651,341.9174537,-56.37692205,22.80423535,21.6150763,20.99169341,20.05300261,18.90710152,,C
2853651,341.9166206,-56.37657455,22.79392091,21.21006266,20.46357783,19.54141339,19.62391306,,C
2853651,341.9174523,-56.37692343,22.80300128,21.62035682,21.01642768,20.02371755,18.92302076,,C
2853783,58.80376797,-56.41469909,20.25582269,20.09828318,19.77474584,18.90538127,18.57881004,,A
2853783,58.80422008,-56.41495592,21.14163862,20.95824185,20.46977454,19.33698933,18.93191501,,A
2854410,2.488698793,-56.63782679,20.96169994,20.67254212,20.62844826,19.01684594,19.25462637,,A
2854410,2.488972683,-56.6381102,21.18709364,20.80382909,20.66308275,19.85765568,19.19546492,,A
2855413,65.59205827,-57.04961932,20.45577957,20.13095723,20.09702719,19.75048066,19.40149132,,B
2855413,65.59110875,-57.04985983,21.57727777,21.25622694,21.38851999,20.9627125,20.8341605,,B
2855451,67.99419554,-57.07607872,20.07461534,19.93369002,19.57614233,18.930601,18.68742901,,A
2855451,67.99397615,-57.07630361,21.36261999,20.8203808,20.18117581,19.5928305,19.26750071,,A
2858250,16.14067273,-57.91330352,19.79491095,19.29994708,18.85127768,18.46955912,18.12325521,,B
2858250,16.14087135,-57.91265323,21.26339553,21.03033199,21.02372817,20.80358631,20.61170693,,B
2858446,81.13994202,-58.03771857,22.11449533,21.39152449,21.10647579,19.98518943,19.28927607,,C
2858446,81.14092726,-58.03766729,21.25439338,21.02114266,20.58675365,19.11229794,19.12348009,,C
2858454,97.9846928,-58.0431159,20.55814592,20.13352684,20.00460857,19.1980332,18.77673285,,C
2858454,97.98607666,-58.04304225,19.78687785,19.0629459,18.72747885,19.03749015,19.02058191,,C
2860577,306.3520884,-58.71556763,20.59435636,20.18225681,19.86736375,19.4496407,19.05873827,,A
2860577,306.3528919,-58.71526061,20.57991788,19.90866958,19.55668328,19.76551591,19.55395258,,A
2863898,303.6441232,-59.73969001,20.88520454,20.78673081,20.65304096,19.53279696,19.3691805,,B
2863898,303.6440272,-59.73933921,21.34195292,20.73606385,20.4281622,19.75063408,20.18522231,,B
2867901,16.65978559,-60.87224808,21.4157819,21.02584718,20.93715699,19.8929935,20.11358347,,B
2867901,16.6598371,-60.87169845,21.49748854,21.53568616,21.35435822,19.76995092,19.1042807,,B
2869853,85.00631809,-61.29715826,20.80420128,20.18023225,19.92149641,19.70458116,19.96797957,,A
2869853,85.00662773,-61.29685087,20.30031675,20.12644484,19.75427928,19.09236148,18.74846836,,A
2869872,66.11651583,-61.30480422,18.88754266,18.75763895,18.53563625,18.14939545,17.69221404,,C
2869872,66.11597199,-61.30441965,22.44682669,22.28274321,22.18333677,22.27978307,20.18015612,,C
2871450,81.82797765,-61.61504499,21.76999738,21.5417096,21.46642806,20.23483614,20.03447486,,B
2871450,81.82798873,-61.61558238,21.50618148,21.37753573,21.52898414,20.41723828,20.85264899,,B
2871553,82.9013375,-61.6211912,20.48126944,20.1965899,20.04148496,19.85057503,19.2796569,,C
2871553,82.90257903,-61.62123855,22.55544907,22.40663907,22.35408832,22.978195,22.11015261,,C
